position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
787,Gauntlet Legends,PS,Midway Games  ,Atari Games  ,N/A  ,N/A  ,N/A  ,N/A,0.47m,0.26m,0.18m,N/A,0.03m,29th Feb 00  ,N/A
788,Gods Eater Burst,PSP,D3 Publisher  ,Shift  ,N/A  ,7.1  ,N/A  ,0.47m,N/A,N/A,N/A,N/A,N/A,15th Mar 11  ,N/A
789,Commando,2600,Activision  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,0.47m,0.44m,0.02m,N/A,0.00m,01st Jan 88  ,N/A
790,FlingSmash,Wii,Nintendo  ,Artoon  ,N/A  ,3.8  ,N/A  ,N/A,0.47m,0.37m,0.01m,0.07m,0.02m,07th Nov 10  ,N/A
791,Deadpool,PS4,Activision  ,High Moon Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.47m,0.26m,0.13m,N/A,0.08m,18th Nov 15  ,10th Oct 18
792,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PS4,Square Enix  ,Omega Force  ,N/A  ,N/A  ,N/A  ,N/A,0.47m,0.05m,0.09m,0.30m,0.03m,25th Apr 17  ,N/A
793,Hamsterz Life,DS,Ubisoft  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.47m,0.43m,0.01m,N/A,0.04m,28th Nov 06  ,N/A
794,Spider-Man: Friend or Foe,DS,Activision  ,Artificial Mind and Movement  ,N/A  ,5.3  ,N/A  ,N/A,0.47m,0.43m,0.00m,N/A,0.04m,02nd Oct 07  ,N/A
795,Deadpool,PS3,Activision  ,High Moon Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.47m,0.23m,0.16m,N/A,0.08m,25th Jun 13  ,10th Oct 18
796,Kong: The 8th Wonder of the World,GBA,Ubisoft  ,Ubisoft Casablanca  ,N/A  ,N/A  ,N/A  ,N/A,0.47m,0.33m,0.12m,N/A,0.01m,21st Nov 05  ,N/A
797,Circus Atari,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.46m,0.43m,0.03m,N/A,0.00m,01st Jan 78  ,N/A
798,Disney Infinity 3.0,XOne,Disney Interactive Studios  ,Avalanche Software  ,N/A  ,N/A  ,N/A  ,N/A,0.46m,0.30m,0.12m,N/A,0.04m,30th Aug 15  ,20th Mar 18
799,Rygar: The Legendary Adventure,PS2,Tecmo  ,Tecmo  ,N/A  ,N/A  ,N/A  ,N/A,0.46m,0.20m,0.15m,0.06m,0.05m,25th Nov 02  ,N/A
800,Tomb Raider: Legend,PSP,Eidos Interactive  ,Buzz Monkey  ,N/A  ,7.2  ,N/A  ,N/A,0.46m,0.09m,0.25m,N/A,0.12m,21st Jun 06  ,N/A
801,Nickelodeon Team Umizoomi,DS,2K Play  ,Black Lantern Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.46m,0.42m,N/A,N/A,0.04m,01st Nov 11  ,N/A
802,Brothers In Arms: Earned In Blood,PS2,Ubisoft  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.46m,0.38m,0.01m,N/A,0.06m,28th Oct 05  ,N/A
803,Dynasty Warriors: Gundam 3,All,Bandai Namco  ,Omega Force  ,N/A  ,N/A  ,N/A  ,0.46m,N/A,N/A,N/A,N/A,N/A,28th Jun 11  ,19th Nov 20
804,Gremlins,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.46m,0.43m,0.03m,N/A,0.00m,01st Jan 84  ,N/A
805,The Mark of Kri,PS2,Sony Computer Entertainment  ,SCE San Diego Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.46m,0.22m,0.18m,N/A,0.06m,29th Jul 02  ,24th Sep 18
806,Rugrats: Castle Capers,GBA,THQ  ,Software Creations  ,N/A  ,N/A  ,N/A  ,N/A,0.46m,0.33m,0.12m,N/A,0.01m,24th Sep 01  ,N/A
807,Mass Effect Trilogy,PS3,Electronic Arts  ,BioWare  ,N/A  ,N/A  ,N/A  ,N/A,0.46m,0.37m,N/A,N/A,0.09m,04th Dec 12  ,13th Oct 18
808,Hyrule Warriors: Definitive Edition,NS,Nintendo  ,Omega Force  ,7.0  ,8.0  ,N/A  ,N/A,0.46m,0.21m,0.15m,0.07m,0.03m,18th May 18  ,30th Dec 19
809,Victor Vran ARPG,PC,EuroVideo Medien  ,Haemimont Games  ,N/A  ,N/A  ,N/A  ,0.45m,N/A,N/A,N/A,N/A,N/A,01st Jul 15  ,09th Feb 19
810,Enter the Matrix,GC,Atari  ,Shiny Entertainment  ,N/A  ,6.5  ,N/A  ,N/A,0.45m,0.34m,0.09m,0.02m,0.01m,14th May 03  ,N/A
811,Scooby-Doo! and the Spooky Swamp,Wii,Warner Bros. Interactive  ,Torus Games  ,N/A  ,7.6  ,N/A  ,N/A,0.45m,0.29m,0.13m,N/A,0.04m,14th Sep 10  ,N/A
812,The Powerpuff Girls: Relish Rampage,PS2,BAM! Entertainment  ,VIS Entertainment  ,N/A  ,3.8  ,N/A  ,N/A,0.45m,0.22m,0.17m,N/A,0.06m,24th Nov 02  ,N/A
813,Attack on Titan: The Last Wings of Mankind,3DS,Spike Chunsoft  ,Spike Chunsoft  ,N/A  ,N/A  ,N/A  ,N/A,0.45m,N/A,N/A,0.45m,N/A,05th Dec 13  ,29th Jan 19
814,Ghostbusters,2600,Activision  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.45m,0.42m,0.03m,N/A,0.00m,10th May 85  ,N/A
815,Dynasty Warriors: Strikeforce,PSP,Tecmo Koei  ,Omega Force  ,N/A  ,6.4  ,N/A  ,N/A,0.45m,0.03m,0.02m,0.38m,0.02m,28th Apr 09  ,N/A
816,Lego Batman 3: Beyond Gotham,WiiU,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,N/A  ,7.4  ,N/A  ,N/A,0.45m,0.21m,0.21m,N/A,0.04m,11th Nov 14  ,01st Dec 18
817,Crash of the Titans,Wii,Sierra Entertainment  ,Radical Entertainment  ,N/A  ,N/A  ,9.2  ,N/A,0.45m,0.39m,0.02m,N/A,0.03m,02nd Oct 07  ,N/A
818,Apocalypse,PS,Activision  ,Neversoft Entertainment  ,N/A  ,6.7  ,N/A  ,N/A,0.45m,0.25m,0.17m,N/A,0.03m,31st Oct 98  ,N/A
819,Fist of the North Star: Ken's Rage 2,All,Tecmo Koei  ,Koei  ,N/A  ,N/A  ,N/A  ,0.45m,N/A,N/A,N/A,N/A,N/A,05th Feb 13  ,16th Oct 20
820,Rampage World Tour,N64,Midway Games  ,Saffire Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.45m,0.36m,0.08m,N/A,0.01m,30th Mar 98  ,N/A
821,Pirates of the Caribbean: At World's End,Wii,Disney Interactive Studios  ,Eurocom Entertainment Software  ,N/A  ,N/A  ,N/A  ,N/A,0.45m,0.39m,0.02m,0.01m,0.04m,22nd May 07  ,N/A
822,Maze Craze: A Game of Cops 'n Robbers,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.45m,0.42m,0.02m,N/A,0.00m,01st Jan 78  ,N/A
823,Mobile Suit Gundam,PS,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,0.45m,N/A,N/A,0.42m,0.03m,23rd Jun 95  ,N/A
824,Bee Movie Game,DS,Activision  ,Vicarious Visions  ,N/A  ,6.0  ,N/A  ,N/A,0.45m,0.41m,0.00m,N/A,0.03m,30th Oct 07  ,N/A
825,Samurai Warriors: Xtreme Legends,PS2,KOEI  ,Omega Force  ,N/A  ,N/A  ,N/A  ,N/A,0.45m,0.04m,0.03m,0.36m,0.01m,09th Nov 04  ,N/A
826,Harry Potter and the Deathly Hallows - Part 1,X360,Electronic Arts  ,EA Bright Light  ,N/A  ,N/A  ,N/A  ,N/A,0.45m,0.21m,0.20m,N/A,0.04m,09th Nov 10  ,N/A
827,Jawbreaker,2600,Tigervision  ,Tigervision  ,N/A  ,N/A  ,N/A  ,N/A,0.45m,0.42m,0.03m,N/A,0.00m,01st Jan 82  ,N/A
828,DmC Devil May Cry,X360,Capcom  ,Ninja Theory  ,N/A  ,N/A  ,N/A  ,N/A,0.45m,0.27m,0.13m,0.01m,0.04m,15th Jan 13  ,01st May 18
829,Silent Hill: Homecoming,X360,Konami  ,Double Helix Games  ,N/A  ,7.6  ,N/A  ,N/A,0.45m,0.25m,0.15m,N/A,0.04m,30th Sep 08  ,N/A
830,Transformers: Dark of the Moon - Autobots/Decepticons,DS,Activision  ,Behaviour Interactive Inc.  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.32m,0.08m,N/A,0.04m,14th Jun 11  ,N/A
831,Teenage Mutant Ninja Turtles 2: Battle Nexus,PS2,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.22m,0.17m,N/A,0.06m,19th Oct 04  ,N/A
832,Ninja Gaiden 3,PS3,Tecmo Koei  ,Team Ninja  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.19m,0.09m,0.11m,0.05m,20th Mar 12  ,24th Apr 18
833,Van Helsing,PS2,VU Games  ,Saffire Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.22m,0.17m,N/A,0.06m,06th May 04  ,N/A
834,Transformers: Fall of Cybertron,X360,Activision  ,High Moon Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.28m,0.12m,N/A,0.04m,21st Aug 12  ,N/A
835,Transformers: Revenge of the Fallen -- Autobots,DS,Activision  ,Vicarious Visions  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.26m,0.14m,N/A,0.04m,23rd Jun 09  ,N/A
836,Deadpool,X360,Activision  ,High Moon Studios  ,8.2  ,N/A  ,N/A  ,N/A,0.44m,0.26m,0.14m,N/A,0.04m,25th Jun 13  ,10th Oct 18
837,Spawn: Armageddon,PS2,Namco  ,Point of View  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.22m,0.17m,N/A,0.06m,21st Nov 03  ,N/A
838,Lego Batman 3: Beyond Gotham,XOne,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.24m,0.17m,N/A,0.04m,11th Nov 14  ,01st Dec 18
839,The Godfather (US sales),XB,Electronic Arts  ,Headgate  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.33m,0.10m,N/A,0.02m,21st Mar 06  ,N/A
840,Sleeping Dogs: Definitive Edition,PS4,Square Enix  ,United Front Games  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.16m,0.21m,N/A,0.07m,14th Oct 14  ,01st May 18
841,50 Cent: Bulletproof,XB,Vivendi Games  ,Genuine Games  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.33m,0.10m,N/A,0.02m,17th Nov 05  ,N/A
842,LEGO Star Wars II: The Original Trilogy,XB,LucasArts  ,Traveller's Tales  ,N/A  ,8.3  ,N/A  ,N/A,0.44m,0.33m,0.10m,N/A,0.02m,12th Sep 06  ,N/A
843,Viking: Battle for Asgard,X360,Sega  ,The Creative Assembly  ,N/A  ,6.2  ,N/A  ,N/A,0.44m,0.16m,0.23m,N/A,0.05m,25th Mar 08  ,N/A
844,Metal Gear Solid HD Collection,PSV,Konami Digital Entertainment  ,Kojima Productions  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.12m,0.20m,0.05m,0.08m,12th Jun 12  ,19th Mar 18
845,G-Force,Wii,Disney Interactive Studios  ,Eurocom Entertainment Software  ,N/A  ,7.5  ,N/A  ,N/A,0.44m,0.19m,0.20m,N/A,0.05m,21st Jul 09  ,N/A
846,Ben 10 Alien Force: Vilgax Attacks,Wii,D3 Publisher  ,Papaya Studio Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.25m,0.15m,N/A,0.04m,27th Oct 09  ,N/A
847,Army Men World War: Final Front,PS,3DO  ,3DO  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.24m,0.17m,N/A,0.03m,27th Feb 01  ,N/A
848,Samurai Warriors 3,Wii,Nintendo  ,Omega Force  ,N/A  ,5.1  ,N/A  ,N/A,0.44m,0.09m,0.02m,0.32m,0.01m,27th Sep 10  ,N/A
849,Spider-Man: Shattered Dimensions,PS3,Activision  ,Beenox Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.26m,0.13m,N/A,0.05m,07th Sep 10  ,N/A
850,Scooby-Doo! Mystery Mayhem,GBA,THQ  ,Artificial Mind and Movement  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.31m,0.12m,N/A,0.01m,10th Sep 03  ,N/A
851,ICEY,PC,Unknown  ,FantaBlade Network  ,N/A  ,N/A  ,N/A  ,0.44m,N/A,N/A,N/A,N/A,N/A,N/A  ,10th Feb 19
852,Robert Ludlum's The Bourne Conspiracy,X360,Sierra Entertainment  ,High Moon Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.26m,0.13m,N/A,0.04m,03rd Jun 08  ,N/A
853,Battlebots: Design & Destroy,GBA,Majesco  ,Cave Barn  ,N/A  ,4.0  ,N/A  ,N/A,0.44m,0.31m,0.12m,N/A,0.01m,31st Aug 03  ,N/A
854,Star Wars The Clone Wars: Republic Heroes,PS3,LucasArts  ,Krome Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.19m,0.18m,N/A,0.07m,06th Oct 09  ,N/A
855,Power Rangers: S.P.D.,GBA,THQ  ,Natsume  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.31m,0.12m,N/A,0.01m,08th Sep 05  ,N/A
856,Naughty Bear,PS3,505 Games  ,Artificial Mind and Movement  ,3.3  ,4.5  ,N/A  ,N/A,0.44m,0.18m,0.18m,N/A,0.07m,29th Jun 10  ,N/A
857,Mobile Suit Gundam: One Year War,PS2,Bandai  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,N/A,N/A,0.44m,N/A,07th Apr 05  ,N/A
858,Primal,PS2,Sony Computer Entertainment  ,SCEE Cambridge  ,N/A  ,7.1  ,N/A  ,N/A,0.43m,0.21m,0.17m,N/A,0.06m,25th Mar 03  ,N/A
859,Nicktoons Unite!,GBA,THQ  ,Climax Group  ,N/A  ,N/A  ,N/A  ,N/A,0.43m,0.31m,0.12m,N/A,0.01m,27th Oct 05  ,N/A
860,Barnstorming,2600,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,0.43m,0.40m,0.02m,N/A,0.00m,01st Jan 82  ,N/A
861,Barbie: Groom and Glam Pups,DS,THQ  ,THQ  ,N/A  ,N/A  ,N/A  ,N/A,0.43m,0.25m,0.14m,N/A,0.04m,16th Nov 10  ,N/A
862,Ghostbusters: The Video Game,PS2,Atari  ,Red Fly Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.43m,0.15m,0.04m,N/A,0.24m,16th Jun 09  ,N/A
863,Hunter: The Reckoning  Wayward,PS2,VU Games  ,High Voltage Software  ,N/A  ,N/A  ,N/A  ,N/A,0.43m,0.21m,0.16m,N/A,0.06m,09th Sep 03  ,N/A
864,Asura's Wrath,PS3,Capcom  ,CyberConnect2  ,7.0  ,N/A  ,8.3  ,N/A,0.43m,0.20m,0.12m,0.06m,0.05m,21st Feb 12  ,N/A
865,Def Jam Icon,PS3,Electronic Arts  ,Unknown  ,N/A  ,6.6  ,N/A  ,N/A,0.43m,0.16m,0.19m,0.00m,0.07m,06th Mar 07  ,N/A
866,Bakugan: Battle Brawlers,PS2,Activision  ,MTO  ,N/A  ,N/A  ,N/A  ,N/A,0.43m,0.21m,0.16m,N/A,0.05m,20th Oct 09  ,N/A
867,LEGO Marvel's Avengers,PS3,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,0.43m,0.13m,0.23m,N/A,0.07m,26th Jan 16  ,06th Apr 18
868,Ben 10 Alien Force: Vilgax Attacks,PSP,D3 Publisher  ,1st Playable Productions  ,N/A  ,N/A  ,N/A  ,N/A,0.43m,0.13m,0.19m,N/A,0.11m,27th Oct 09  ,N/A
869,Naruto: Ninja Council 3,DS,D3 Publisher  ,Aspect  ,N/A  ,N/A  ,N/A  ,N/A,0.42m,0.39m,N/A,N/A,0.03m,22nd May 07  ,N/A
870,Bayonetta,PC,Sega  ,PlatinumGames  ,N/A  ,N/A  ,N/A  ,0.42m,N/A,N/A,N/A,N/A,N/A,11th Apr 17  ,02nd Aug 20
871,Hello Neighbor,XOne,Gearbox Software  ,Dynamic Pixels  ,N/A  ,N/A  ,N/A  ,N/A,0.42m,0.27m,0.11m,N/A,0.04m,08th Dec 17  ,31st Dec 17
872,Pirates of the Caribbean: At World's End,PSP,Disney Interactive Studios  ,Eurocom Entertainment Software  ,N/A  ,6.0  ,N/A  ,N/A,0.42m,0.15m,0.17m,N/A,0.10m,22nd May 07  ,N/A
873,Saints Row IV: Re-Elected,PS4,Deep Silver  ,Volition Inc.  ,7.0  ,N/A  ,N/A  ,N/A,0.42m,0.15m,0.18m,0.03m,0.06m,20th Jan 15  ,30th Apr 18
874,Ben 10 Alien Force: Vilgax Attacks,DS,D3 Publisher  ,1st Playable Productions  ,N/A  ,N/A  ,N/A  ,N/A,0.42m,0.22m,0.16m,N/A,0.04m,27th Oct 09  ,N/A
875,Super Wagyan Land,SNES,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,0.42m,N/A,N/A,0.42m,N/A,13th Dec 91  ,N/A
876,Rascal,PS,Sony Computer Entertainment  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,0.42m,0.24m,0.16m,N/A,0.03m,31st Mar 98  ,N/A
877,TRON: Evolution,PS3,Disney Interactive Studios  ,Propaganda Games  ,N/A  ,N/A  ,N/A  ,N/A,0.42m,0.27m,0.10m,N/A,0.05m,07th Dec 10  ,N/A
878,Avatar: The Last Airbender - The Burning Earth,PS2,THQ  ,THQ Australia  ,N/A  ,N/A  ,N/A  ,N/A,0.42m,0.21m,0.16m,N/A,0.05m,16th Oct 07  ,N/A
879,Superman: Shadow of Apokolips,PS2,Atari  ,Infogrames  ,N/A  ,N/A  ,N/A  ,N/A,0.42m,0.21m,0.16m,N/A,0.05m,25th Sep 02  ,N/A
880,Star Wars Trilogy: Apprentice of the Force,GBA,Ubisoft  ,LucasArts  ,N/A  ,N/A  ,N/A  ,N/A,0.42m,0.30m,0.11m,N/A,0.01m,21st Sep 04  ,N/A
881,SpongeBob's Truth or Square (US sales),DS,THQ  ,Heavy Iron Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.42m,0.42m,0.00m,N/A,N/A,26th Oct 09  ,N/A
882,How to Train Your Dragon,Wii,Activision  ,Etranges Libellules  ,N/A  ,6.6  ,N/A  ,N/A,0.42m,0.23m,0.15m,N/A,0.04m,23rd Mar 10  ,N/A
883,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,PS2,THQ  ,Krome Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.42m,0.21m,0.16m,N/A,0.05m,16th Sep 03  ,N/A
884,Afro Samurai,All,Namco Bandai Games  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,0.42m,N/A,N/A,N/A,N/A,N/A,27th Jan 09  ,21st Nov 20
885,Naruto: Uzumaki Chronicles,PS2,Namco Bandai Games  ,Cavia Inc.  ,N/A  ,N/A  ,N/A  ,0.42m,N/A,N/A,N/A,N/A,N/A,17th Sep 08  ,N/A
886,NFL Blitz 2001,N64,Midway Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.42m,0.34m,0.07m,N/A,0.00m,12th Sep 00  ,N/A
887,Dishonored: Definitive Edition,PS4,Bethesda Softworks  ,Arkane Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.42m,0.12m,0.21m,0.02m,0.06m,25th Aug 15  ,04th Apr 18
888,Castlevania: Curse of Darkness,PS2,Konami  ,Konami  ,N/A  ,7.2  ,N/A  ,N/A,0.42m,0.18m,0.14m,0.05m,0.05m,01st Nov 05  ,N/A
889,Double Pack: Finding Nemo / The Incredibles,XB,THQ  ,Traveller's Tales / Heavy Iron Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.42m,0.31m,0.09m,N/A,0.01m,30th Jan 06  ,N/A
890,Construction Simulator 2015,PC,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,0.42m,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
891,Hell Yeah! Wrath of the Dead Rabbit,PC,Unknown  ,Arkedo Studio  ,N/A  ,5.6  ,N/A  ,0.42m,N/A,N/A,N/A,N/A,N/A,N/A  ,05th Jan 18
892,Pirates of the Caribbean: At World's End,PS2,Disney Interactive Studios  ,Eurocom Entertainment Software  ,N/A  ,N/A  ,N/A  ,N/A,0.42m,0.20m,0.16m,N/A,0.05m,22nd May 07  ,N/A
893,The Suffering,PS2,Midway Games  ,Surreal Software  ,N/A  ,N/A  ,N/A  ,N/A,0.42m,0.20m,0.16m,N/A,0.05m,09th Mar 04  ,N/A
894,Tomb Raider: The Last Revelation,PC,Eidos Interactive  ,Core Design Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,0.41m,0.41m,0.00m,N/A,N/A,31st Oct 99  ,N/A
895,Crash of the Titans,PS2,Sierra Entertainment  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.41m,0.34m,0.01m,N/A,0.06m,04th Oct 07  ,N/A
896,Tom Clancy's HAWX 2,PS3,Ubisoft  ,Ubisoft Bucharest  ,N/A  ,N/A  ,N/A  ,N/A,0.41m,0.21m,0.12m,0.03m,0.05m,07th Sep 10  ,N/A
897,Star Wars The Clone Wars: Republic Heroes,PSP,LucasArts  ,Krome Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.41m,0.21m,0.13m,N/A,0.07m,06th Oct 09  ,N/A
898,Grudge Warriors,PS,Take-Two Interactive  ,Tempest Software  ,N/A  ,N/A  ,N/A  ,N/A,0.41m,0.23m,0.16m,N/A,0.03m,05th Jun 00  ,N/A
899,300: March to Glory,PSP,Warner Bros. Interactive  ,Collision Studios  ,N/A  ,4.9  ,N/A  ,N/A,0.41m,0.27m,0.08m,N/A,0.07m,27th Feb 07  ,N/A
900,Mobile Suit Gundam,SAT,Bandai  ,CRI  ,N/A  ,N/A  ,N/A  ,N/A,0.41m,N/A,N/A,0.41m,N/A,22nd Dec 95  ,N/A
901,X-Men: The Official Game,PS2,Activision  ,"Z-Axis, Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,0.41m,0.20m,0.16m,N/A,0.05m,16th May 06  ,N/A
902,Freebie,PC,Unknown  ,hyperboreanGames  ,N/A  ,N/A  ,N/A  ,0.41m,N/A,N/A,N/A,N/A,N/A,N/A  ,10th Feb 19
903,Samurai Warriors 5,All,Koei Tecmo  ,Omega Force  ,N/A  ,N/A  ,N/A  ,0.41m,N/A,N/A,N/A,N/A,N/A,27th Jul 21  ,27th Jul 21
904,Superman: The New Superman Adventures,N64,Titus  ,Titus Software  ,N/A  ,N/A  ,N/A  ,N/A,0.41m,0.33m,0.07m,N/A,0.00m,31st May 99  ,N/A
905,The Terminator: Dawn of Fate,PS2,Atari  ,Paradigm Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.41m,0.20m,0.16m,N/A,0.05m,16th Sep 02  ,N/A
906,Transformers: Revenge of the Fallen,PSP,Activision  ,Savage Entertainment  ,N/A  ,3.8  ,N/A  ,N/A,0.41m,0.17m,0.15m,N/A,0.08m,23rd Jun 09  ,N/A
907,Mass Effect Trilogy,X360,Electronic Arts  ,BioWare  ,N/A  ,N/A  ,N/A  ,N/A,0.41m,0.28m,0.09m,N/A,0.04m,06th Nov 12  ,13th Oct 18
908,Harry Potter and the Deathly Hallows - Part 1,DS,Electronic Arts  ,EA Bright Light  ,N/A  ,N/A  ,N/A  ,N/A,0.41m,0.19m,0.18m,N/A,0.04m,09th Nov 10  ,N/A
909,Mortal Kombat: Deadly Alliance,GC,Midway Games  ,Midway  ,N/A  ,8.6  ,N/A  ,N/A,0.41m,0.31m,0.08m,N/A,0.01m,17th Nov 02  ,N/A
910,From Russia with Love,PS2,Electronic Arts  ,EA Redwood Shores  ,N/A  ,N/A  ,N/A  ,N/A,0.41m,0.34m,0.01m,N/A,0.06m,01st Nov 05  ,N/A
911,Naughty Bear,X360,505 Games  ,Artificial Mind and Movement  ,N/A  ,4.4  ,N/A  ,N/A,0.41m,0.21m,0.15m,N/A,0.04m,29th Jun 10  ,N/A
912,Minority Report: Everybody Runs,PS2,Activision  ,Treyarch  ,N/A  ,N/A  ,N/A  ,N/A,0.41m,0.20m,0.15m,N/A,0.05m,18th Nov 02  ,N/A
913,Spider-Man: Web of Shadows,X360,Activision  ,Shaba Games / Treyarch  ,N/A  ,6.6  ,N/A  ,N/A,0.40m,0.36m,0.02m,N/A,0.03m,21st Oct 08  ,N/A
914,Pengo,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.40m,0.38m,0.02m,N/A,0.00m,01st Jan 84  ,N/A
915,Mouse Trap,2600,Coleco  ,Coleco  ,N/A  ,N/A  ,N/A  ,N/A,0.40m,0.38m,0.02m,N/A,0.00m,01st Jan 82  ,N/A
916,Beowulf: The Game,X360,Ubisoft  ,Ubisoft  ,N/A  ,4.9  ,N/A  ,N/A,0.40m,0.36m,0.01m,N/A,0.03m,13th Nov 07  ,N/A
917,Congo Bongo,2600,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,0.40m,0.37m,0.02m,N/A,0.00m,01st Jan 83  ,N/A
918,Warriors Orochi 2 (JP sales),PS2,KOEI  ,Omega Force  ,N/A  ,N/A  ,N/A  ,N/A,0.40m,N/A,N/A,0.40m,N/A,23rd Sep 08  ,N/A
919,The Incredibles: Rise of the Underminer,GBA,THQ  ,Helixe  ,N/A  ,N/A  ,N/A  ,N/A,0.40m,0.29m,0.11m,N/A,0.01m,01st Nov 05  ,N/A
920,Power Rangers: Dino Thunder,GC,THQ  ,Pacific Coast Power & Light  ,N/A  ,5.3  ,N/A  ,N/A,0.40m,0.31m,0.08m,N/A,0.01m,14th Sep 04  ,N/A
921,Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,DS,Konami  ,Konami  ,8.3  ,7.5  ,N/A  ,N/A,0.40m,0.27m,0.01m,0.09m,0.03m,19th May 09  ,N/A
922,James Cameron's Avatar: The Game,DS,Ubisoft  ,Ubisoft Montreal  ,N/A  ,6.4  ,N/A  ,N/A,0.40m,0.18m,0.18m,N/A,0.04m,01st Dec 09  ,N/A
923,Transformers: Fall of Cybertron,PS3,Activision  ,High Moon Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.40m,0.19m,0.15m,N/A,0.06m,21st Aug 12  ,N/A
924,Dynasty Warriors 8,All,Tecmo Koei  ,Omega Force  ,N/A  ,N/A  ,N/A  ,0.40m,N/A,N/A,N/A,N/A,N/A,16th Jul 13  ,16th Oct 20
925,Gundam Breaker,All,Namco Bandai Games  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,0.40m,N/A,N/A,N/A,N/A,N/A,27th Jun 13  ,23rd Nov 20
926,Rocket Power: Dream Scheme,GBA,THQ  ,Helixe  ,N/A  ,N/A  ,N/A  ,N/A,0.40m,0.29m,0.11m,N/A,0.01m,03rd Nov 01  ,N/A
927,Rampage: Total Destruction,GC,Midway Games  ,"Pipeworks Software, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,0.40m,0.31m,0.08m,N/A,0.01m,24th Apr 06  ,N/A
928,Nicktoons: Freeze Frame Frenzy,GBA,THQ  ,Altron  ,N/A  ,N/A  ,N/A  ,N/A,0.40m,0.29m,0.11m,N/A,0.01m,27th Sep 04  ,N/A
