position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
240,Memories Off: Innocent File,NS,5pb  ,5pb. Games  ,N/A  ,N/A  ,N/A  ,N/A,0.00m,N/A,N/A,0.00m,N/A,25th Oct 18  ,07th Nov 18
241,Enkan no Memoria: Kakera Tomoshi,PSV,Dramatic Create  ,A'sRing  ,N/A  ,N/A  ,N/A  ,N/A,0.00m,N/A,N/A,0.00m,N/A,29th Mar 18  ,07th Apr 18
242,Disorder 6,X360,5pb  ,5pb. Games  ,N/A  ,N/A  ,N/A  ,N/A,0.00m,N/A,N/A,0.00m,N/A,22nd Aug 13  ,02nd May 19
243,Zero Escape: Virtue's Last Reward,PSV,Aksys Games  ,ChunSoft  ,9.0  ,N/A  ,N/A  ,N/A,0.00m,N/A,0.00m,N/A,0.00m,23rd Oct 12  ,25th Apr 19
244,Chaos;Child,XOne,5pb  ,5pb. Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 14  ,24th Mar 19
245,Cinders,OSX,MoaCube  ,MoaCube  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 12  ,20th Aug 20
246,Cinders,PC,MoaCube  ,MoaCube  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 12  ,20th Aug 20
247,Ever17: The Out of Infinity,X360,5pb  ,5pb. Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 11  ,19th Dec 18
248,Fate/hollow ataraxia,PC,Type-Moon  ,Type-Moon  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 05  ,15th Nov 18
249,Hatoful Boyfriend,Linux,Devolver Digital  ,Mediatonic Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Sep 14  ,08th Aug 18
250,Hatoful Boyfriend,OSX,Devolver Digital  ,Mediatonic Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Sep 14  ,08th Aug 18
251,L no Kisetsu 2: Invisible Memories,PS2,5pb  ,5pb. Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jul 08  ,19th Dec 18
252,L no Kisetsu: Double Pocket,PSP,5pb  ,5pb. Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Nov 09  ,19th Dec 18
253,Liberation Maiden SIN,PS3,5pb  ,5pb. Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Dec 13  ,12th Apr 18
254,Lucian Bee's: Justice Yellow / Evil Violet,PSP,5pb  ,HuneX  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 10  ,19th Dec 18
255,Muv-Luv,X360,5pb  ,5pb. Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 11  ,19th Dec 18
256,Muv-Luv Alternative,X360,5pb  ,5pb. Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 11  ,19th Dec 18
257,Sakura Spirit,PC,Sekai Project  ,Sekai Project  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Jul 14  ,09th Aug 18
258,Sakura Spirit,OSX,Sekai Project  ,Sekai Project  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Jul 14  ,09th Aug 18
259,Sakura Spirit,Linux,Sekai Project  ,Sekai Project  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Jul 14  ,09th Aug 18
260,Shan Gui,Linux,Ju Cai  ,Magenta Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Aug 14  ,09th Aug 18
261,Shan Gui,PC,Ju Cai  ,Magenta Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Aug 14  ,09th Aug 18
262,Shan Gui,OSX,Ju Cai  ,Magenta Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Aug 14  ,09th Aug 18
263,じんるいのみなさまへ,NS,Unknown  ,Nippon Ichi Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Feb 19
264,Alternate Jake Hunter: Daedalus The Awakening of Golden Jazz,PC,Arc System Works  ,Neilo Inc  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 19  ,04th Jul 19
265,Alternate Jake Hunter: Daedalus The Awakening of Golden Jazz,NS,Arc System Works  ,Neilo Inc  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd May 19  ,04th Jul 19
266,Alternate Jake Hunter: Daedalus The Awakening of Golden Jazz,PS4,Arc System Works  ,Neilo Inc  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd May 19  ,04th Jul 19
267,Anonymous;Code,NS,5pb  ,5pb. Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,26th Jun 19
268,Anonymous;Code,PS4,5pb  ,5pb. Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,26th Jun 19
269,Anonymous;Code,PSV,5pb  ,5pb. Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,26th Jun 19
270,Aokana: Four Rhythm Across the Blue,NS,Sprite  ,Sprite  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 20  ,11th May 20
271,Aokana: Four Rhythm Across the Blue,PC,Sprite  ,Sprite  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 19  ,11th May 20
272,Aokana: Four Rhythm Across the Blue,PS4,Sprite  ,Sprite  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 20  ,11th May 20
273,Aokana: Four Rhythm Across the Blue,PSV,Sprite  ,Sprite  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 16  ,11th May 20
274,Arcade Spirits,Linux,PQube  ,Fiction Factory Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Feb 19  ,16th Aug 19
275,Arcade Spirits,NS,PQube  ,Fiction Factory Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,16th Aug 19
276,Arcade Spirits,PC,PQube  ,Fiction Factory Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Feb 19  ,16th Aug 19
277,Arcade Spirits,PS4,PQube  ,Fiction Factory Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,16th Aug 19
278,Arcade Spirits,XOne,PQube  ,Fiction Factory Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,16th Aug 19
279,Boku to Nurse no Kenshuu Nisshi,PC,Entergram  ,Entergram  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Aug 18  ,26th Sep 18
280,Boku to Nurse no Kenshuu Nisshi,PSV,Entergram  ,Entergram  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Aug 18  ,26th Sep 18
281,"Bury Me, My Love",NS,Plug In Digital  ,The Pixel Hunt  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Jan 19  ,12th Dec 18
282,Bustafellows,NS,Unknown  ,Nippon Cultural Broadcasting eXtend  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,09th Feb 22
283,Bustafellows,PC,Unknown  ,Nippon Cultural Broadcasting eXtend  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,09th Feb 22
284,Chaos;Child,PC,Spike Chunsoft  ,MAGES. Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jan 19  ,24th Mar 19
285,Chaos;Head Noah/Chaos;Child Double Pack,NS,Unknown  ,Spike Chunsoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Apr 23
286,Chuusotsu! 1st Graduation: Time After Time,PC,Unknown  ,Studio Beast  ,2.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Apr 18
287,Ciconia When They Cry,PC,MangaGamer  ,07th Expansion  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 19  ,06th May 19
288,Cinders,PS4,Crunching Koalas  ,MoaCube  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Aug 20  ,20th Aug 20
289,Cinders,XOne,Crunching Koalas  ,MoaCube  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Aug 20  ,20th Aug 20
290,Clannad,NS,Prototype  ,Prototype  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Jul 19  ,04th Jul 19
291,Clock Zero: Shuuen no Ichibyou Devote,NS,Idea Factory  ,Otomate  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 19  ,08th Apr 19
292,Code Realize Wintertide Miracles,PS4,Aksys Games  ,Aksys Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Feb 19  ,11th Nov 18
293,Collar x Malice,NS,Aksys Games  ,Idea Factory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Jun 20  ,04th May 20
294,Collar x Malice: Unlimited,NS,Aksys Games  ,Idea Factory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Aug 20  ,13th May 20
295,CUPID - A free to play Visual Novel,PC,Afterthought Studios  ,Fervent Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 16  ,03rd Apr 19
296,Cupid Parasite,NS,Idea Factory  ,Idea Factory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 20  ,11th May 20
297,D.S.: Dal Segno,PS4,Entergram  ,Entergram  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 18  ,07th Apr 18
298,Danganronpa Decadence,NS,Spike Chunsoft  ,Spike Chunsoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Dec 21  ,15th Jun 21
299,Danganronpa Trilogy,PS4,Unknown  ,Spike Chunsoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Apr 23
300,Dear Magi: Magical Boy's Department,NS,CaeruX  ,CaeruX  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Jun 19  ,09th Jun 19
301,Diabolik Lovers: Chaos Lineage,NS,Idea Factory  ,Rejet  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 19  ,22nd Mar 19
302,Divine Slice of Life,PC,Dharker Studio  ,NickySwan  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 15  ,03rd Apr 19
303,Doki Doki Literature Club,PC,Team Salvato  ,Team Salvato  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 17  ,12th Jan 18
304,Doki Doki Literature Club Plus!,PS4,Serenity Forge  ,Team Salvato  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 21  ,12th Nov 22
305,Doki Doki Literature Club Plus!,PS5,Unknown  ,Team Salvato  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Jun 21
306,Doki Doki Literature Club Plus!,PC,Unknown  ,Team Salvato  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Jun 21
307,Doki Doki Literature Club Plus!,XOne,Unknown  ,Team Salvato  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Jun 21
308,Doki Doki Literature Club Plus!,XS,Unknown  ,Team Salvato  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Jun 21
309,Doki Doki Literature Club Plus!,NS,Serenity Forge  ,Team Salvato  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 21  ,13th Jun 21
310,Dull Grey,NS,Unknown  ,Provodnik Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,02nd May 21
311,Dull Grey,PSV,Unknown  ,Provodnik Games  ,2.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,02nd May 21
312,Dull Grey,PS4,Unknown  ,Provodnik Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,02nd May 21
313,Dull Grey,XOne,Unknown  ,Provodnik Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,02nd May 21
314,Eden*,PC,MangaGamer  ,minori  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jan 15  ,15th Feb 18
315,Eve: Rebirth Terror,PS4,El Dia  ,El Dia  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 19  ,23rd Mar 19
316,Eve: Rebirth Terror,PSV,El Dia  ,El Dia  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 19  ,23rd Mar 19
317,fault - milestone one,NS,Sekai Project  ,ALICE IN DISSONANCE  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Oct 19  ,04th Apr 19
318,fault - milestone one,PS4,Unknown  ,ALICE IN DISSONANCE  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Apr 19
319,fault - SILENCE THE PEDANT,PC,Unknown  ,ALICE IN DISSONANCE  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Apr 19
320,fault - StP - LIGHTKRAVTE,PC,Phoenixx Inc.  ,ALICE IN DISSONANCE  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th May 22  ,21st Sep 22
321,Floral Flowlove,PC,Entergram  ,Entergram  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Aug 18  ,26th Sep 18
322,Floral Flowlove,PS4,Entergram  ,Entergram  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Aug 18  ,26th Sep 18
323,Flowers: Les Quatre Saisons,PS4,Prototype  ,Innocent Grey  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Mar 19  ,21st Mar 19
324,Full Kiss,PS4,Entergram  ,Giga  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 19  ,23rd Mar 19
325,Full Kiss,PSV,Entergram  ,Giga  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 19  ,23rd Mar 19
326,Gnosia,NS,Playism  ,Petit Depotto  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 21  ,07th Mar 21
327,Gnosia,PSV,Unknown  ,Petit Depotto  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,07th May 19
328,Grisaia Phantom Trigger 01 & 02,PSV,Prototype  ,Prototype  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 17  ,25th Aug 18
329,Hakuoki Shinkai: Ginsei no Sho,NS,Idea Factory  ,Idea Factory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jul 20  ,09th May 20
330,Hakuoki: Edo Blossoms,PSV,Idea Factory  ,Otomate  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Apr 18  ,08th Jan 18
331,"Hanayaka Kana, Ware ga Ichizoku: Gentou Nostalgie",NS,Idea Factory  ,Ichi Column  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th May 19  ,08th Apr 19
332,"Hanayaka Nari, Waga Ichizoku Modern Nostalgie",NS,Idea Factory  ,Ichi Column  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th May 19  ,25th Mar 19
333,Haruoto Alice ＊ Gram Snow Drop,PS4,Entergram  ,NanaWind  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 19  ,23rd Mar 19
334,Haruoto Alice ＊ Gram Snow Drop,PSV,Entergram  ,NanaWind  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 19  ,23rd Mar 19
335,Hatoful Boyfriend,PSV,Devolver Digital  ,Mediatonic Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 15  ,07th Aug 18
336,Hatoful Boyfriend,PS4,Devolver Digital  ,Mediatonic Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 15  ,07th Aug 18
337,Heart of the Woods,NS,Sekai Project  ,Studio Elan  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,19th Jun 19
338,Heart of the Woods,PC,Sekai Project  ,Studio Elan  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Feb 19  ,19th Jun 19
339,Higurashi no Naku Koro ni Hou,PS4,Entergram  ,07th Expansion  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Jan 19  ,03rd Feb 19
340,If My Heart Had Wings -Flight Diary-,PC,MoeNovel  ,MoeNovel  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 19  ,16th Apr 19
341,Irony Curtain: From Matryoshka,PC,Unknown  ,Artifex Mundi  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,25th Jul 18
342,Irony Curtain: From Matryoshka,PS4,Unknown  ,Artifex Mundi  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,25th Jul 18
343,Irony Curtain: From Matryoshka,XOne,Unknown  ,Artifex Mundi  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,25th Jul 18
344,Irony Curtain: From Matryoshka,NS,Unknown  ,Artifex Mundi  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,25th Jul 18
345,Jack Jeanne,NS,Broccoli  ,Broccoli  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Dec 20  ,16th May 20
346,Jakou no Lyla: Trap of Musk,NS,Idea Factory  ,Idea Factory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Sep 19  ,22nd Mar 19
347,Karigurashi Renai,PS4,Entergram  ,ASa Project  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 19  ,09th Mar 19
348,Karigurashi Renai,PSV,Entergram  ,ASa Project  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 19  ,09th Mar 19
349,Katakoi Contrast: Collection of Branch,NS,Idea Factory  ,Idea Factory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Aug 19  ,22nd Mar 19
350,Kenka Bancho Otome: 2nd Rumble!!,PSV,Spike Chunsoft  ,RED Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Mar 19  ,22nd Mar 19
351,Konoyo no Hate de Koi o Utau Shoujo: Yu-No,NS,5pb  ,MAGES  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Mar 19  ,22nd Mar 19
352,Kotodama: The 7 Mysteries of Fujisawa,PS4,PQube  ,Art Co. Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Jun 19  ,03rd Apr 19
353,Kotodama: The 7 Mysteries of Fujisawa,NS,PQube  ,Art Co. Ltd.  ,N/A  ,N/A  ,1.0  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Jun 19  ,03rd Apr 19
354,Kotodama: The 7 Mysteries of Fujisawa,PC,PQube  ,Art Co. Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Jun 19  ,03rd Apr 19
355,Last Stanza,PC,Unknown  ,Sekai Project  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,01st Jul 18
356,London Detective Mysteria,PSP,Marvelous Interactive  ,Karin Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Mar 13  ,27th Dec 18
357,Memories Off: Innocent Fille for Dearest,NS,5pb  ,5pb. Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 19  ,22nd Mar 19
358,Memories Off: Innocent Fille for Dearest,PSV,5pb  ,5pb. Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 19  ,22nd Mar 19
359,Memories Off: Innocent Fille for Dearest,PS4,5pb  ,5pb. Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 19  ,22nd Mar 19
360,Mhakna Gramura and Fairy Bell,PC,Alice in Dissonance  ,ALICE IN DISSONANCE  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Feb 18  ,21st Sep 22
361,Mission: It's Complicated,PC,Unknown  ,Schell Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Jan 21
362,MONMUSU,PC,NEKO WORKs  ,Tentacle Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th May 18  ,21st Apr 19
363,Moujuutsukai to Oujisama: Flower & Snow,NS,Idea Factory  ,Otomate  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th May 19  ,15th May 19
364,Muv-Luv,PSV,PQube  ,5pb. Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Jun 18  ,22nd Apr 19
365,Muv-Luv Alternative,PSV,PQube  ,5pb. Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Jun 18  ,22nd Apr 19
366,My Aunt is a Witch,NS,Unknown  ,Sometimes You  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,01st Dec 20
367,My Aunt is a Witch,PSV,Unknown  ,Sometimes You  ,4.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,01st Dec 20
368,My Aunt is a Witch,PS4,Unknown  ,Sometimes You  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,01st Dec 20
369,My Aunt is a Witch,XOne,Unknown  ,Sometimes You  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,01st Dec 20
370,My Aunt is a Witch,XS,Unknown  ,Sometimes You  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,01st Dec 20
371,My Girlfriend is a Mermaid!?,PC,Sekai Project  ,Cosen  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Sep 18  ,24th Feb 19
372,My Girlfriend is a Mermaid!?,NS,Sekai Project  ,Cosen  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 19  ,24th Feb 19
373,N.E.R.O.: Nothing Ever Remains Obscure,NS,Unknown  ,Storm in a Teacup  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,17th Jul 18
374,N1RV Ann-A,NS,Unknown  ,Sukeban Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,25th Sep 18
375,Nekojishi,PC,Orange Juice Dog  ,Team Nekojishi  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 17  ,07th Apr 19
376,Nekopara,NS,Sekai Project  ,Neko Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Dec 18  ,28th Jan 18
377,"Nora, Princess, and Crying Cat",NS,Piacci  ,Harukaze  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 19  ,24th Feb 19
378,"Nora, Princess, and Crying Cat",PS4,Piacci  ,Harukaze  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 19  ,24th Feb 19
379,"Nora, Princess, and Crying Cat",PSV,Piacci  ,Harukaze  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 19  ,24th Feb 19
380,One Night Stand,NS,Kinmoku  ,Kinmoku  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 19  ,11th Jun 19
381,One Night Stand,PC,Kinmoku  ,Kinmoku  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Oct 16  ,11th Jun 19
382,One Night Stand,PS4,Kinmoku  ,Kinmoku  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 19  ,11th Jun 19
383,One Night Stand,XOne,Kinmoku  ,Kinmoku  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 19  ,11th Jun 19
384,Our World Is Ended.,PSV,PQube  ,RED Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Nov 17  ,24th Feb 19
