position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
1,The Walking Dead: Telltale Games Series,Series,Telltale Games  ,Telltale Games  ,N/A  ,N/A  ,N/A  ,50.00m,N/A,N/A,N/A,N/A,N/A,24th Apr 12  ,12th Jan 21
2,Professor Layton,Series,Nintendo  ,Level-5  ,N/A  ,N/A  ,N/A  ,18.00m,N/A,N/A,N/A,N/A,N/A,10th Feb 08  ,04th Feb 20
3,Myst,Series,Broderbund  ,"Cyan, Inc.  ",N/A  ,N/A  ,N/A  ,12.50m,N/A,N/A,N/A,N/A,N/A,24th Sep 93  ,09th Mar 20
4,Broken Sword,Series,Virgin Interactive  ,Revolution Software  ,N/A  ,N/A  ,N/A  ,10.00m,N/A,N/A,N/A,N/A,N/A,30th Sep 96  ,03rd Mar 21
5,Ace Attorney,Series,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,9.80m,N/A,N/A,N/A,N/A,N/A,12th Oct 05  ,04th Feb 20
6,Detroit: Become Human,All,Sony Interactive Entertainment  ,Quantic Dream  ,N/A  ,N/A  ,N/A  ,8.00m,N/A,N/A,N/A,N/A,N/A,25th May 18  ,22nd Feb 21
7,The Legend of Zelda: Ocarina of Time,N64,Nintendo  ,Nintendo EAD  ,N/A  ,9.9  ,10.0  ,7.60m,N/A,N/A,N/A,N/A,N/A,23rd Nov 98  ,N/A
8,The Legend of Zelda: Twilight Princess,Wii,Nintendo  ,Nintendo EAD  ,9.3  ,9.5  ,9.6  ,7.26m,N/A,N/A,N/A,N/A,N/A,19th Nov 06  ,N/A
9,King's Quest,Series,Sierra Online   ,On-Line Systems  ,N/A  ,N/A  ,N/A  ,7.00m,N/A,N/A,N/A,N/A,N/A,10th May 84  ,02nd Apr 21
10,The Legend of Zelda,NES,Nintendo  ,Nintendo EAD  ,N/A  ,9.0  ,N/A  ,6.51m,N/A,N/A,N/A,N/A,N/A,22nd Aug 87  ,N/A
11,Luigi's Mansion: Dark Moon,3DS,Nintendo  ,Next Level Games  ,7.0  ,8.6  ,N/A  ,6.47m,N/A,N/A,N/A,N/A,N/A,24th Mar 13  ,03rd Aug 20
12,The Legend of Zelda: Ocarina of Time 3D,3DS,Nintendo  ,GREZZO  ,9.2  ,9.3  ,N/A  ,6.40m,N/A,N/A,N/A,N/A,N/A,19th Jun 11  ,N/A
13,Myst,PC,Broderbund  ,Cyan Worlds  ,N/A  ,8.9  ,N/A  ,6.30m,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
14,Detroit: Become Human,PS4,Sony Interactive Entertainment  ,Quantic Dream  ,8.0  ,8.0  ,N/A  ,5.50m,N/A,N/A,N/A,N/A,N/A,25th May 18  ,05th Jun 18
15,Heavy Rain,All,Sony Computer Entertainment  ,Quantic Dream  ,N/A  ,N/A  ,N/A  ,5.30m,N/A,N/A,N/A,N/A,N/A,23rd Feb 10  ,08th Mar 21
16,Tomb Raider II,PS,Eidos Interactive  ,Core Design Ltd.  ,N/A  ,7.6  ,N/A  ,N/A,5.24m,2.30m,2.46m,0.20m,0.28m,31st Oct 97  ,N/A
17,Subnautica,All,Unknown Worlds Entertainment  ,Unknown Worlds Entertainment  ,N/A  ,N/A  ,N/A  ,5.23m,N/A,N/A,N/A,N/A,N/A,23rd Jan 18  ,08th Jan 21
18,Subnautica,Series,Unknown Worlds Entertainment  ,Unknown Worlds Entertainment  ,N/A  ,N/A  ,N/A  ,5.23m,N/A,N/A,N/A,N/A,N/A,23rd Jan 18  ,03rd Mar 20
19,Danganronpa,Series,NIS America  ,Spike Chunsoft  ,N/A  ,N/A  ,N/A  ,5.00m,N/A,N/A,N/A,N/A,N/A,11th Feb 14  ,20th Oct 21
20,L.A. Noire,All,Rockstar Games  ,Team Bondi  ,N/A  ,N/A  ,N/A  ,5.00m,N/A,N/A,N/A,N/A,N/A,17th May 11  ,11th Mar 21
21,The Legend of Zelda: Phantom Hourglass,DS,Nintendo  ,Nintendo EAD  ,9.2  ,9.1  ,N/A  ,4.76m,N/A,N/A,N/A,N/A,N/A,02nd Oct 07  ,N/A
22,The Legend of Zelda: A Link to the Past,SNES,Nintendo  ,Nintendo EAD  ,N/A  ,10.0  ,N/A  ,4.61m,N/A,N/A,N/A,N/A,N/A,13th Apr 92  ,N/A
23,Riven: The Sequel to Myst,PC,Red Orb  ,Cyan Worlds  ,N/A  ,N/A  ,N/A  ,4.50m,N/A,N/A,N/A,N/A,N/A,29th Oct 97  ,N/A
24,Professor Layton and the Curious Village,DS,Nintendo  ,Level 5  ,N/A  ,8.7  ,N/A  ,4.49m,N/A,N/A,N/A,N/A,N/A,10th Feb 08  ,N/A
25,The Legend of Zelda: The Wind Waker,GC,Nintendo  ,Nintendo EAD  ,N/A  ,9.6  ,N/A  ,4.43m,N/A,N/A,N/A,N/A,N/A,26th Mar 03  ,N/A
26,Zelda II: The Adventure of Link,NES,Nintendo  ,Nintendo EAD  ,N/A  ,N/A  ,N/A  ,4.38m,N/A,N/A,N/A,N/A,N/A,01st Sep 88  ,28th Jan 18
27,The Legend of Zelda: A Link Between Worlds,3DS,Nintendo  ,Nintendo EAD  ,9.0  ,9.3  ,N/A  ,4.24m,N/A,N/A,N/A,N/A,N/A,22nd Nov 13  ,05th Jan 18
28,The Legend of Zelda: Oracle of Ages / Seasons,GBC,Nintendo  ,Capcom  ,N/A  ,N/A  ,N/A  ,3.99m,N/A,N/A,N/A,N/A,N/A,13th May 01  ,11th Jan 19
29,Professor Layton and the Diabolical Box,DS,Nintendo  ,Level 5  ,9.0  ,8.5  ,N/A  ,3.88m,N/A,N/A,N/A,N/A,N/A,24th Aug 09  ,N/A
30,The Legend of Zelda: Link's Awakening,GB,Nintendo  ,Nintendo EAD  ,N/A  ,N/A  ,N/A  ,3.83m,N/A,N/A,N/A,N/A,N/A,01st Aug 93  ,N/A
31,LEGO Indiana Jones: The Original Adventures,X360,LucasArts  ,Traveller's Tales  ,N/A  ,7.5  ,N/A  ,N/A,3.76m,2.40m,1.01m,N/A,0.36m,03rd Jun 08  ,N/A
32,The Legend of Zelda: Skyward Sword,Wii,Nintendo  ,Nintendo EAD  ,9.5  ,9.4  ,N/A  ,3.67m,N/A,N/A,N/A,N/A,N/A,20th Nov 11  ,N/A
33,Tomb Raider III: Adventures of Lara Croft,PS,Eidos Interactive  ,Core Design Ltd.  ,N/A  ,8.2  ,N/A  ,N/A,3.54m,1.66m,1.58m,0.12m,0.18m,21st Nov 98  ,N/A
34,LEGO Batman: The Videogame,X360,Warner Bros. Interactive  ,Traveller's Tales  ,7.5  ,7.5  ,N/A  ,N/A,3.44m,2.07m,1.04m,N/A,0.34m,23rd Sep 08  ,N/A
35,The Legend of Zelda: Majora's Mask,N64,Nintendo  ,Nintendo EAD  ,N/A  ,9.3  ,N/A  ,3.36m,N/A,N/A,N/A,N/A,N/A,25th Oct 00  ,N/A
36,L.A. Noire,PS3,Rockstar Games  ,Team Bondi  ,N/A  ,9.1  ,N/A  ,N/A,3.21m,1.29m,1.31m,0.12m,0.49m,15th Nov 11  ,N/A
37,Club Penguin: Elite Penguin Force,DS,Disney Interactive Studios  ,1st Playable Productions  ,N/A  ,7.0  ,N/A  ,N/A,3.14m,1.87m,0.97m,N/A,0.30m,25th Nov 08  ,N/A
38,LEGO Batman: The Videogame,Wii,Warner Bros. Interactive  ,Traveller's Tales  ,7.5  ,7.3  ,N/A  ,N/A,3.08m,1.80m,0.98m,N/A,0.29m,23rd Sep 08  ,N/A
39,LEGO Batman: The Videogame,DS,Warner Bros. Interactive  ,Traveller's Tales  ,N/A  ,7.8  ,N/A  ,N/A,3.06m,1.75m,1.02m,N/A,0.29m,23rd Sep 08  ,N/A
40,Professor Layton and the Unwound Future,DS,Nintendo  ,Level 5  ,9.0  ,8.4  ,N/A  ,3.02m,N/A,N/A,N/A,N/A,N/A,12th Sep 10  ,N/A
41,Frogwares' Sherlock Holmes,Series,The Adventure Company  ,Frogwares  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,22nd Jan 03  ,09th Mar 21
42,Heavy Rain,PS3,Sony Computer Entertainment  ,Quantic Dream  ,9.1  ,8.8  ,8.6  ,3.00m,N/A,N/A,N/A,N/A,N/A,23rd Feb 10  ,N/A
43,Life is Strange,All,Square Enix  ,DONTNOD Entertainment  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,30th Jan 15  ,14th Feb 21
44,Pajama Sam,Series,Humongous Entertainment  ,Humongous Entertainment  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,06th Aug 96  ,05th May 21
45,Syberia,Series,Microids  ,Microids  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,09th Jan 02  ,09th Mar 21
46,The Legend of Zelda: Spirit Tracks,DS,Nintendo  ,Nintendo EAD  ,9.0  ,8.7  ,N/A  ,2.96m,N/A,N/A,N/A,N/A,N/A,07th Dec 09  ,N/A
47,Subnautica,PC,Unknown Worlds Entertainment  ,Unknown Worlds Entertainment  ,4.0  ,N/A  ,N/A  ,2.87m,N/A,N/A,N/A,N/A,N/A,23rd Jan 18  ,14th Feb 18
48,The Walking Dead: A Telltale Games Series,PC,Telltale Games  ,Telltale Games  ,N/A  ,N/A  ,N/A  ,2.85m,N/A,N/A,N/A,N/A,N/A,11th Dec 12  ,10th May 18
49,The Legend of Zelda: A Link to the Past,GBA,Nintendo  ,"Flagship Co., Ltd. / Nintendo EAD  ",N/A  ,9.6  ,N/A  ,2.82m,N/A,N/A,N/A,N/A,N/A,03rd Dec 02  ,N/A
50,L.A. Noire,X360,Rockstar Games  ,Team Bondi  ,8.0  ,9.1  ,N/A  ,N/A,2.73m,1.55m,0.92m,0.02m,0.24m,15th Nov 11  ,N/A
51,Metroid,NES,Nintendo  ,Nintendo R&D1  ,N/A  ,N/A  ,N/A  ,2.73m,N/A,N/A,N/A,N/A,N/A,15th Aug 87  ,N/A
52,Harry Potter and the Chamber of Secrets,PS2,Electronic Arts  ,Eurocom Entertainment Software  ,N/A  ,N/A  ,N/A  ,N/A,2.61m,0.90m,1.22m,0.04m,0.44m,14th Nov 02  ,N/A
53,Grand Theft Auto: Episodes from Liberty City,X360,Rockstar Games  ,Rockstar North  ,N/A  ,9.0  ,N/A  ,N/A,2.60m,1.08m,1.22m,0.03m,0.27m,29th Oct 09  ,N/A
54,Detroit: Become Human,PC,Quantic Dream  ,Quantic Dream  ,N/A  ,N/A  ,N/A  ,2.50m,N/A,N/A,N/A,N/A,N/A,12th Dec 19  ,20th Mar 19
55,Firewatch,All,Panic  ,Campo Santo  ,N/A  ,N/A  ,N/A  ,2.50m,N/A,N/A,N/A,N/A,N/A,09th Feb 16  ,30th Jan 21
56,Rise of the Tomb Raider,PC,Square Enix  ,Crystal Dynamics  ,N/A  ,N/A  ,N/A  ,2.49m,N/A,N/A,N/A,N/A,N/A,28th Jan 16  ,11th Apr 18
57,LEGO Harry Potter: Years 1-4,Wii,Warner Bros. Interactive  ,Traveller's Tales  ,N/A  ,7.9  ,N/A  ,N/A,2.45m,1.29m,0.94m,N/A,0.22m,29th Jun 10  ,01st Dec 18
58,CSI: Crime Scene Investigation,Series,Ubisoft  ,369 Interactive  ,N/A  ,N/A  ,N/A  ,2.40m,N/A,N/A,N/A,N/A,N/A,26th Mar 03  ,15th Jul 21
59,Frogger's Adventures: Temple of the Frog,GBA,Konami  ,Konami  ,N/A  ,6.7  ,N/A  ,N/A,2.39m,2.15m,0.18m,N/A,0.07m,24th Oct 01  ,N/A
60,LEGO Indiana Jones: The Original Adventures,Wii,LucasArts  ,Traveller's Tales  ,N/A  ,7.8  ,N/A  ,N/A,2.35m,1.51m,0.62m,N/A,0.22m,03rd Jun 08  ,N/A
61,LEGO Harry Potter: Years 1-4,DS,Warner Bros. Interactive  ,Traveller's Tales  ,N/A  ,8.0  ,N/A  ,N/A,2.29m,1.07m,1.00m,N/A,0.22m,29th Jun 10  ,01st Dec 18
62,Tomb Raider II,PC,Eidos Interactive  ,Core Design Ltd.  ,N/A  ,8.2  ,N/A  ,N/A,2.29m,0.91m,1.25m,N/A,0.13m,31st Oct 97  ,N/A
63,Prince of Persia: The Sands of Time,PS2,Ubisoft  ,Ubisoft Montreal  ,N/A  ,9.0  ,9.1  ,N/A,2.22m,0.88m,1.03m,N/A,0.31m,06th Nov 03  ,N/A
64,The Legend of Zelda: Link's Awakening DX,GBC,Nintendo  ,Nintendo EAD  ,N/A  ,9.4  ,N/A  ,2.22m,N/A,N/A,N/A,N/A,N/A,31st Oct 98  ,06th Jan 18
65,LEGO Indiana Jones: The Original Adventures,DS,LucasArts  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,2.20m,1.40m,0.60m,N/A,0.21m,03rd Jun 08  ,N/A
66,Deponia,Series,Daedalic Entertainment  ,Daedalic Entertainment  ,N/A  ,N/A  ,N/A  ,2.20m,N/A,N/A,N/A,N/A,N/A,06th Aug 12  ,01st Apr 21
67,Onimusha 2: Samurai's Destiny,PS2,Capcom  ,Capcom  ,N/A  ,8.5  ,N/A  ,2.10m,N/A,N/A,N/A,N/A,N/A,28th Aug 02  ,N/A
68,Grand Theft Auto: Episodes from Liberty City,PS3,Rockstar Games  ,Rockstar North  ,N/A  ,9.0  ,N/A  ,N/A,2.09m,0.62m,0.99m,0.13m,0.34m,13th Apr 10  ,N/A
69,Rise of the Tomb Raider,PS4,Square Enix  ,Crystal Dynamics  ,N/A  ,N/A  ,N/A  ,N/A,2.07m,0.61m,1.08m,0.05m,0.32m,11th Oct 16  ,11th Apr 18
70,Professor Layton and the Last Specter,DS,Nintendo  ,Level 5  ,8.8  ,8.4  ,N/A  ,2.06m,N/A,N/A,N/A,N/A,N/A,17th Oct 11  ,N/A
71,Beyond: Two Souls,PS3,Sony Computer Entertainment  ,Quantic Dream  ,8.0  ,N/A  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,08th Oct 13  ,09th Jul 18
72,Leisure Suit Larry,Series,Sierra Online   ,Sierra On-Line  ,N/A  ,N/A  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,05th Jul 87  ,08th Apr 21
73,Silent Hill,PS,Konami  ,KCET  ,N/A  ,8.9  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,31st Jan 99  ,N/A
74,Harry Potter and the Chamber of Secrets,GBA,Electronic Arts  ,Eurocom Entertainment Software  ,N/A  ,7.2  ,N/A  ,N/A,1.99m,1.21m,0.64m,0.05m,0.09m,14th Nov 02  ,N/A
75,Harry Potter and the Chamber of Secrets,PS,Electronic Arts  ,Argonaut Games  ,N/A  ,N/A  ,N/A  ,N/A,1.98m,0.75m,1.09m,0.02m,0.12m,14th Nov 02  ,N/A
76,Scooby Doo and the Cyber Chase,PS,THQ  ,Art  ,N/A  ,N/A  ,N/A  ,N/A,1.94m,0.59m,1.23m,N/A,0.13m,04th Oct 01  ,N/A
77,Zork,Series,Infocom  ,"Infocom, Inc.  ",N/A  ,N/A  ,N/A  ,1.93m,N/A,N/A,N/A,N/A,N/A,01st Dec 80  ,28th Dec 20
78,The Legend of Zelda: Oracle of Ages,GBC,Nintendo  ,Flagship  ,N/A  ,9.4  ,N/A  ,N/A,1.92m,0.92m,0.53m,0.41m,0.06m,13th May 01  ,06th Jan 18
79,Phoenix Wright: Ace Attorney Trilogy,All,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,1.90m,N/A,N/A,N/A,N/A,N/A,09th Dec 14  ,05th Feb 21
80,Until Dawn,PS4,Sony Computer Entertainment  ,Supermassive Games Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,1.90m,0.62m,0.92m,0.06m,0.30m,25th Aug 15  ,14th Sep 18
81,The Legend of Zelda: Oracle of Seasons,GBC,Nintendo  ,Flagship  ,N/A  ,9.3  ,N/A  ,N/A,1.86m,0.87m,0.52m,0.41m,0.06m,13th May 01  ,06th Jan 18
82,Star Fox Adventures,GC,Nintendo  ,Rare Ltd.  ,N/A  ,8.1  ,N/A  ,1.82m,N/A,N/A,N/A,N/A,N/A,22nd Sep 02  ,N/A
83,The Legend of Zelda: The Minish Cap,GBA,Nintendo  ,Flagship  ,N/A  ,8.9  ,N/A  ,1.76m,N/A,N/A,N/A,N/A,N/A,10th Jan 05  ,N/A
84,Star Wars Episode I: The Phantom Menace,PS,LucasArts  ,Big Ape Productions  ,N/A  ,N/A  ,N/A  ,N/A,1.74m,0.72m,0.89m,0.04m,0.10m,31st Aug 99  ,N/A
85,Metroid II: Return of Samus,GB,Nintendo  ,Intelligent Systems  ,N/A  ,7.3  ,N/A  ,1.72m,N/A,N/A,N/A,N/A,N/A,26th Aug 91  ,N/A
86,"Monsters, Inc.",GBA,THQ  ,Artificial Mind and Movement  ,N/A  ,N/A  ,N/A  ,N/A,1.67m,0.59m,0.95m,0.03m,0.10m,25th Oct 01  ,N/A
87,Prince of Persia: Warrior Within,PS2,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,N/A,1.64m,0.54m,0.88m,N/A,0.22m,30th Nov 04  ,N/A
88,SpongeBob's Atlantis SquarePantis,DS,THQ  ,Altron  ,N/A  ,N/A  ,N/A  ,N/A,1.61m,1.49m,0.00m,N/A,0.11m,23rd Oct 07  ,N/A
89,Metroid Fusion,GBA,Nintendo  ,Nintendo R&D1  ,N/A  ,9.0  ,N/A  ,1.60m,N/A,N/A,N/A,N/A,N/A,17th Nov 02  ,N/A
90,L.A. Noire: The Complete Edition,PC,Rockstar Games  ,Rockstar Leeds  ,N/A  ,N/A  ,N/A  ,1.60m,N/A,N/A,N/A,N/A,N/A,08th Nov 11  ,N/A
91,LEGO Harry Potter: Years 1-4,X360,Warner Bros. Interactive  ,Traveller's Tales  ,N/A  ,7.9  ,N/A  ,N/A,1.59m,0.95m,0.50m,N/A,0.14m,29th Jun 10  ,01st Dec 18
92,Amnesia,Series,Frictional Games  ,Frictional Games  ,N/A  ,N/A  ,N/A  ,1.58m,N/A,N/A,N/A,N/A,N/A,08th Sep 10  ,18th Mar 21
93,Disney Fairies: Tinker Bell,DS,Disney Interactive Studios  ,Hyde  ,N/A  ,N/A  ,N/A  ,N/A,1.52m,0.85m,0.51m,0.01m,0.15m,28th Oct 08  ,N/A
94,Amerzone,All,Ubisoft  ,Microids  ,N/A  ,N/A  ,N/A  ,1.50m,N/A,N/A,N/A,N/A,N/A,18th Oct 99  ,04th Mar 21
95,Ancestors: The Humankind Odyssey,All,Private Division  ,Panache Digital Games  ,N/A  ,N/A  ,N/A  ,1.50m,N/A,N/A,N/A,N/A,N/A,27th Aug 19  ,18th May 21
96,Dracula: Resurrection,Series,DreamCatcher Interactive  ,Index+  ,N/A  ,N/A  ,N/A  ,1.50m,N/A,N/A,N/A,N/A,N/A,01st Jun 00  ,09th Mar 21
97,Myst III: Exile,All,Ubisoft  ,Presto Studios  ,N/A  ,N/A  ,N/A  ,1.50m,N/A,N/A,N/A,N/A,N/A,07th May 01  ,15th Dec 20
98,Rugrats: Search For Reptar,PS,THQ  ,n-Space  ,N/A  ,N/A  ,N/A  ,1.50m,N/A,N/A,N/A,N/A,N/A,31st Oct 98  ,N/A
99,Runaway,Series,Tri Synergy  ,Pendulo Studios  ,N/A  ,N/A  ,N/A  ,1.50m,N/A,N/A,N/A,N/A,N/A,20th Aug 03  ,04th Mar 21
100,Bratz: Forever Diamondz,DS,THQ  ,Barking Lizards  ,N/A  ,N/A  ,N/A  ,N/A,1.48m,0.43m,0.88m,N/A,0.18m,18th Sep 06  ,N/A
101,Drawn To Life: SpongeBob SquarePants Edition,DS,THQ  ,Altron  ,N/A  ,N/A  ,N/A  ,N/A,1.48m,0.99m,0.35m,N/A,0.14m,15th Sep 08  ,N/A
102,Assassin's Creed III: Liberation,PSV,Ubisoft  ,Ubisoft  ,7.8  ,N/A  ,N/A  ,N/A,1.48m,0.53m,0.57m,0.06m,0.32m,30th Oct 12  ,12th Sep 18
103,Disney Princess: Magical Jewels,DS,Disney Interactive Studios  ,1st Playable Productions  ,N/A  ,N/A  ,N/A  ,N/A,1.44m,1.12m,0.20m,N/A,0.12m,16th Oct 07  ,N/A
104,The Legend of Zelda: Twilight Princess,GC,Nintendo  ,Nintendo EAD  ,N/A  ,9.5  ,N/A  ,1.43m,N/A,N/A,N/A,N/A,N/A,11th Dec 06  ,N/A
105,Super Metroid,SNES,Nintendo  ,Intelligent Systems  ,N/A  ,8.0  ,N/A  ,1.42m,N/A,N/A,N/A,N/A,N/A,18th Apr 94  ,N/A
106,LEGO Indiana Jones 2: The Adventure Continues,Wii,LucasArts  ,Traveller's Tales  ,N/A  ,7.5  ,N/A  ,N/A,1.41m,0.90m,0.38m,N/A,0.13m,17th Nov 09  ,N/A
107,LEGO Indiana Jones: The Original Adventures,PS2,LucasArts  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,1.37m,0.60m,0.01m,N/A,0.76m,03rd Jun 08  ,N/A
108,LEGO Harry Potter: Years 1-4,PS3,Warner Bros. Interactive  ,Traveller's Tales  ,7.5  ,7.9  ,N/A  ,N/A,1.37m,0.55m,0.61m,N/A,0.21m,29th Jun 10  ,01st Dec 18
109,Amnesia: The Dark Descent,All,Frictional Games  ,Frictional Games  ,N/A  ,N/A  ,N/A  ,1.36m,N/A,N/A,N/A,N/A,N/A,08th Sep 10  ,18th Mar 21
110,The Legend of Zelda: Tri Force Heroes,3DS,Nintendo  ,GREZZO  ,N/A  ,7.4  ,N/A  ,1.36m,N/A,N/A,N/A,N/A,N/A,23rd Oct 15  ,04th Jan 18
111,Disney Princess: Enchanted Journey,Wii,Disney Interactive Studios  ,Papaya Studios  ,N/A  ,N/A  ,N/A  ,N/A,1.35m,1.22m,0.03m,N/A,0.10m,30th Oct 07  ,N/A
112,The ICO & Shadow of the Colossus Collection,PS3,Sony Computer Entertainment  ,Bluepoint Games  ,9.0  ,9.0  ,N/A  ,N/A,1.34m,0.67m,0.36m,0.13m,0.18m,27th Sep 11  ,N/A
113,Grand Theft Auto: Chinatown Wars,DS,Rockstar Games  ,Rockstar Leeds/North  ,9.3  ,9.5  ,9.6  ,N/A,1.33m,0.58m,0.56m,0.05m,0.14m,17th Mar 09  ,N/A
114,Rugrats Studio Tour,PS,THQ  ,n-Space  ,N/A  ,N/A  ,N/A  ,N/A,1.31m,0.57m,0.67m,N/A,0.07m,10th Nov 99  ,N/A
115,LEGO Batman: The Videogame,PS3,Warner Bros. Interactive  ,Traveller's Tales  ,7.5  ,7.2  ,N/A  ,N/A,1.31m,0.72m,0.39m,N/A,0.19m,23rd Sep 08  ,N/A
116,LEGO Batman: The Videogame,PSP,Warner Bros. Interactive  ,Traveller's Tales  ,7.1  ,7.9  ,N/A  ,N/A,1.30m,0.57m,0.46m,N/A,0.27m,23rd Sep 08  ,N/A
117,The Longest Journey,Series,Tri Synergy  ,Funcom  ,N/A  ,N/A  ,N/A  ,1.30m,N/A,N/A,N/A,N/A,N/A,16th Nov 00  ,06th Mar 21
118,LEGO Batman: The Videogame,PS2,Warner Bros. Interactive  ,Traveller's Tales  ,7.5  ,7.6  ,N/A  ,N/A,1.27m,0.72m,0.03m,N/A,0.52m,23rd Sep 08  ,N/A
119,Tomb Raider: Underworld,PS3,Eidos Interactive  ,Crystal Dynamics  ,N/A  ,7.8  ,N/A  ,N/A,1.26m,0.45m,0.55m,0.05m,0.21m,18th Nov 08  ,N/A
120,PokéPark Wii: Pikachu's Adventure,Wii,Nintendo  ,Creatures Inc.  ,N/A  ,N/A  ,N/A  ,1.25m,N/A,N/A,N/A,N/A,N/A,02nd Nov 10  ,N/A
121,Parfait: Chocolat Second Style,PS2,Alchemist  ,Alchemist  ,N/A  ,N/A  ,N/A  ,N/A,1.22m,0.59m,0.46m,0.01m,0.15m,29th Jun 06  ,N/A
122,Minecraft: Story Mode,X360,Mojang  ,Telltale Games  ,N/A  ,N/A  ,N/A  ,N/A,1.20m,0.67m,0.42m,N/A,0.11m,27th Oct 15  ,13th Jan 18
123,Shenmue,DC,Sega  ,Sega-AM2  ,N/A  ,8.9  ,N/A  ,1.20m,N/A,N/A,N/A,N/A,N/A,07th Nov 00  ,N/A
124,Space Quest,Series,Sierra Online   ,Sierra On-Line  ,N/A  ,N/A  ,N/A  ,1.20m,N/A,N/A,N/A,N/A,N/A,01st Oct 86  ,03rd Apr 21
125,Scarface: The World is Yours,PS2,Sierra Entertainment  ,Radical Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,1.19m,0.99m,0.04m,N/A,0.16m,08th Oct 06  ,N/A
126,LEGO Indiana Jones 2: The Adventure Continues,DS,LucasArts  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,1.19m,0.65m,0.43m,N/A,0.12m,17th Nov 09  ,N/A
127,Metal Gear Solid VR Missions,PS,Konami  ,Konami Computer Entertainment Japan  ,N/A  ,6.8  ,N/A  ,N/A,1.18m,0.66m,0.45m,N/A,0.08m,24th Sep 99  ,N/A
128,LEGO Indiana Jones: The Original Adventures,PSP,LucasArts  ,Traveller's Tales  ,N/A  ,7.6  ,N/A  ,N/A,1.18m,0.40m,0.49m,N/A,0.30m,03rd Jun 08  ,N/A
129,Mystery Case Files: MillionHeir,DS,Nintendo  ,Big Fish Games  ,N/A  ,7.4  ,N/A  ,1.18m,N/A,N/A,N/A,N/A,N/A,08th Sep 08  ,N/A
130,Stranded Deep,PC,Unknown  ,Beam Team Games  ,N/A  ,N/A  ,N/A  ,1.15m,N/A,N/A,N/A,N/A,N/A,N/A  ,03rd Feb 19
131,Shadow of the Colossus,PS2,Sony Computer Entertainment  ,Team ICO  ,9.4  ,9.1  ,9.4  ,N/A,1.14m,0.78m,0.03m,0.20m,0.13m,18th Oct 05  ,N/A
132,Grand Theft Auto: The Trilogy,PS2,Rockstar Games  ,Rockstar North  ,N/A  ,N/A  ,N/A  ,N/A,1.14m,N/A,0.51m,N/A,0.62m,20th Nov 05  ,N/A
133,Rabbids Go Home,Wii,Ubisoft  ,Ubisoft Montpellier  ,7.8  ,8.0  ,N/A  ,N/A,1.13m,0.25m,0.74m,N/A,0.14m,03rd Nov 09  ,N/A
134,Alien: Isolation,PS4,Sega  ,Creative Assembly  ,8.5  ,N/A  ,N/A  ,N/A,1.09m,0.29m,0.59m,0.05m,0.16m,07th Oct 14  ,05th Jan 18
135,Grand Theft Auto: Chinatown Wars,PSP,Rockstar Games  ,Rockstar Leeds  ,N/A  ,9.2  ,N/A  ,N/A,1.08m,0.28m,0.50m,0.03m,0.27m,20th Oct 09  ,N/A
136,Prince of Persia,PS3,Ubisoft  ,Ubisoft Montreal  ,8.4  ,8.3  ,8.2  ,N/A,1.07m,0.47m,0.41m,0.03m,0.17m,02nd Dec 08  ,N/A
137,MySims Agents,DS,Electronic Arts  ,EA Redwood Shores  ,N/A  ,N/A  ,N/A  ,N/A,1.07m,0.54m,0.42m,0.00m,0.11m,29th Sep 09  ,N/A
138,Tomb Raider: Underworld,X360,Eidos Interactive  ,Crystal Dynamics  ,N/A  ,7.5  ,N/A  ,N/A,1.07m,0.53m,0.42m,0.01m,0.11m,18th Nov 08  ,N/A
139,Endless Ocean,Wii,Nintendo  ,Arika  ,8.3  ,6.8  ,N/A  ,N/A,1.06m,0.43m,0.46m,0.09m,0.09m,21st Jan 08  ,N/A
140,Brothers: A Tale of Two Sons,PC,505 Games  ,Starbreeze Studios  ,N/A  ,N/A  ,N/A  ,1.06m,N/A,N/A,N/A,N/A,N/A,03rd Sep 13  ,27th Jun 18
